2293029;незнаемѣ;незнаемыи;A-;-s---nlpsi;-p---mipsi:незнаѥми|-s---nnpsi:незнаемо|-s---mgpsi:незнаема|-s---fnpsi:незнаема|-p---mnpsi:незнаѥмі;незнаемѣ
2293030;среди;срѣди;R-;---------n;no distractor;среди
2293031;земли;земля;Nb;-s---fg--i;-s---fn--i:землѧ,земля,землꙗ,ȥемлѧ,Земля|-s---fa--i:земьлю|-p---fg--i:земель|-s---fi--i:землею|-p---fd--i:землѧмъ,землꙗмъ,зѣмлꙗмъ,землямъ|-s---fv--i:земле,землѣ|-p---fl--i:землѧхъ|-p---fi--i:землями;землѣ,землѧ,земли,землꙗ,ȥемли,земль,земьлѧ,земля,земьля
2293032;Половецкыи;половьчьскыи;A-;-s---fgpwi;-s---mnpwi:половечьскыи,половьцьскыи|-p---mapwi:половецьскыѣ,половечьскыи,половечьскыѣ|-p---mnpwi:половечьскыѣ,половечьстии|-p---mipwi:половечьскими,половечьскыми,половьцьскыми|-s---fipti:половьчьскою|-p---mgpwi:половьчьскыхъ|-p---fapwi:половечскыѣ|-s---mapwi:половьчьскыи|-s---fapwi:половечьскую,половецьскую|-s---fnpwi:половечскаꙗ|-p---mdpwi:половецьскымъ|-s---mgpwi:половечьского|-s---ngpwi:Половецкаго|-p---nipwi:половѣцкыми|-p---fnpwi:половецкыя|-p---fipwi:половецкыми|-s---nlpwi:Половецкомъ;Половецкыи,половецкія,Половецкой,половецкыи,половецкия,половецкои
2293033;Чръна;чьрныи;A-;-s---fnpsi;-p---mnpwi:чернии,черные,черныѧ|-s---fgpwi:черные,черныя|-s---fdpsi:чернѣ|-s---ndpwi:черьмному|-p---mnpsi:черни,черны|-s---mnpwi:черныи,чръный|-s---napwi:черное|-s---fapwi:чернѹю|-s---mipwi:чернымъ|-s---nnpsi:черно|-s---mgpwi:чернова,чернаго|-p---fnpwi:черные,чръныя|-s---mnpsi:чьрнъ|-s---ngpwi:чернаго|-s---nnpwi:черное|-p---mapwi:черныѧ|-s---ngpsi:черна|-s---fipti:чръною;Чръна,цръна
2293034;земля;земля;Nb;-s---fn--i;-s---fa--i:земьлю|-s---fg--i:земьлѧ|-s---fl--i:земьли|-s---fd--i:земли,землі,землѣ,землї,ȥемли|-p---fg--i:земель|-s---fi--i:землею|-p---fd--i:землѧмъ,землꙗмъ,зѣмлꙗмъ,землямъ|-s---fv--i:земле,землѣ|-p---fl--i:землѧхъ|-p---fi--i:землями;земѧ,землѧ,земля,землꙗ,ȥемлѧ,Земля,земя
2293035;подъ;подъ;R-;---------n;no distractor;подъ
2293036;копыты;копыто;Nb;-p---ni--i;-p---na--i:копыта|-s---na--i:копыто|-p---nn--i:копыта;копыты
2293037;костьми;кость;Nb;-p---fi--i;-p---fa--i:кости|-s---fn--i:кость|-s---fg--i:кості|-p---fn--i:кости|-p---fd--i:костем|-s---fa--i:кость|-p---fl--i:костехъ|-p---fg--i:костеи|-s---fi--i:костью;костьми
2293038;была;быти;V-;-sspafn-si;3spia----i:есть,етсь,ѥсть,естъ,есте|-pppamd-wi:сѹщиимъ|3saia----i:бысть,бꙑсть,быстъ,быстʼ|3ppia----i:бдуть,соуть|3siia----i:будѧше,бѧшеть,бѹдꙗше,бѹдѧше,бꙋдѧше,бяшетъ,Бяшеть|-pppama-wi:сущая,сѹщаѧ|3pfia----i:боудоуть|-supamn-si:бывше|3piia----i:бѣахѹть|3paia----i:быша,бꙑша|-sspamn-si:былъ,был꙽,бꙑлъ,бꙑло,бꙑле|--pna----i:быти,бꙑти,быть,Быти|-pppamn-si:соущи,соуще|3diia----i:бѧста,бѣста,беста|1piia----i:бѧхомъ|-sppafd-wi:сущеи,сѹщеи|-sppafd-si:сущи,суще,сѹщи,сѹще|-sppamg-si:соуща|1spia----i:ес꙽мь,есемо,есьмь,есьмъ|3spma----i:буди,бѹди,бѹдь,бꙋди|3daia----i:быста,бѣста,бꙑста|3sfia----i:боудеть,боудетъ,боудѣте,боудѣть,боудѣтѣ|-supafd-si:бывъши|-supanl-wi:бывшемъ|-supang-wi:бывшаго|-sfpama-wi:будущии,будущїи,бѹдѹщии,бѹдѹщиї|-sfpamn-wi:будущии|-pppamg-wi:сѹщиихъ|1ppia----i:ес꙽мы|-pfpama-wi:будущая|2spia----i:бѹдеши|1paia----i:быхомъ,быхъмъ|2ppia----i:есте,ѥсте,естя,єсте|-pupamn-si:бывъше|-sppafa-si:сущю,сѹщю,сѹщȣ,сѹщѹ|-supafn-si:бывши|1sfia----i:буду,бѹдѹ|2spma----i:буди,бѹди,бꙋди|-sppafn-si:соущи|-pupana-wi:бывшая|1pfia----i:будемъ|-pspamn-si:были,Были|2paia----i:бысте,бѣсте|-sppang-wi:сущаго,сѹщаго|2dfia----i:будета|3dpia----i:еста,ѥста|2sfia----i:бѹдеш]и|-pupamd-wi:бывшимъ|-supamd-si:бывъшю,быв꙽шѹ|-sppamn-wi:соущїи|-sspann-si:был҃о|-supana-wi:бывъшеѥ|-supafa-si:бывшю,бывши|-pppama-si:суща,сѹща|-pppamd-si:сущемъ,сѹщемъ|-sppamd-si:сущю,сѹщю,сущу,сѹщѹ,сѹщȣ,сꙋщꙋ,сѹщꙋ|1saia----i:быхъ,бѧхъ,бꙑхо|2daia----i:быста|-dppamn-si:суща|2dpia----i:еста,ѥста|-sppafa-wi:сущюю|-sppama-si:сущи,сѹщь|-sppand-si:соущꙋ|2pfia----i:боудѣте|1dpia----i:есвѣ,есвҍ|1siia----i:бѣхъ|1dfia----i:будевѣ,бѹдевѣ|-pspafn-si:были|-supand-si:бывъшю,быв꙽шѹ|-sppamg-wi:сѹщааго|-pppamn-wi:соущїи|-pppami-wi:сѹщиими|-sfpamg-wi:бѹдѹщаго|-dppamg-si:сѹщю|-dupamg-si:бывъшю|2saia----i:бысть|2ppma----i:будѣте|-sfpaml-wi:бѹдѹщемъ|-pppann-wi:сущие|-sppann-wi:сущее|-supamn-wi:бывыи,бывьї|-sppamn-si:сѹщь,буда|-supamg-si:бывъша|2siia----i:бѣ|-pppaml-wi:сѹщиихъ|-sppann-si:сѹще|-pppana-si:сѹща|-sppafn-wi:сѹщаꙗ,сѹщаѧ|-sppana-si:сѹще|-pppang-wi:сѹщиихъ,бѹдꙋщих|-sppama-wi:сѹщии|-pppana-wi:соущаѧ|-pppand-si:сѹщемъ|-sppamd-wi:сѹщюѹмѹ|-pupamn-wi:бывъшеи|1ppma----i:бѹдѣмъ|-pupamd-si:бывъшемъ|-sppang-si:сѹща|-dppamd-si:сѹщема|-pupamg-wi:бывъшиихъ|-pppafd-wi:соущимъ|-supafa-wi:бывшꙋю,бывшюю|-supamg-wi:быв꙽шаго|-sfpang-wi:бѹдꙋщаго|-pfpann-wi:бѹдѹщаѧ|-supann-wi:быв꙽шее|-pfpand-wi:бѹдꙋщим|-sfpana-wi:бѹдꙋщее|-pfpana-wi:бѹдꙋщаѧ,будущая|-pupang-wi:быв꙽шихъ|-sppana-wi:сѹщее|-pupama-wi:быв꙽шаѧ|-supama-wi:бывшии|-pppann-si:суща|-dupamg-wi:бывшею|-supang-si:бывша;была
2293039;посѣяна;посѣяти;V-;-suppfn-si;no distractor;посѣяна
2293040;а;а;C-;---------n;no distractor;а
2293041;кровію;кръвь;Nb;-s---fi--i;-s---fa--i:кровь,кръвь|-s---fl--i:крови|-s---fd--i:крови,крове|-s---fn--i:кровь,кръвь|-s---fg--i:крове,крови,кръви,кръве|-p---fa--i:кровы|-p---fn--i:крови;кровьми,кровью,кровию,кровїю,кровію
2293042;польяна;полияти;V-;-suppfn-si;no distractor;польяна
2293043;тугою;туга;Nb;-s---fi--i;-s---fl--i:тузѣ,тꙋзи|-s---fn--i:туга,тѹга,Туга|-s---fa--i:тѹгѹ;тугою
2293044;взыдоша;възити;V-;3paia----i;3saia----i:възиде,възыде|--pna----i:взоити|-sspamn-si:взошелъ|3spia----i:възидеть|2ppma----i:взыдете;взыдоша
2293045;по;по;R-;---------n;no distractor;по
2293046;Руской;русьскыи;A-;-s---fdpwi;-s---fnpwi:русьская,русьскаꙗ,рѹс҃скаꙗ,рѹсьскаꙗ|-s---nnpwi:руское|-p---mnpwi:роус҃стии|-s---fnpsi:рѹс҃ска|-s---mgpwi:рускаго|-p---mdpwi:роусьскымъ|-p---fapwi:руския,рѹскые|-p---mapwi:русьскыѣ|-s---fgpwi:русьскыя,русьскыѣ,русьскиѣ,рѹсьскꙑꙗ,рѹс҃скꙑꙗ|-s---mnpwi:русьскыи,сѹрьскꙑи,рѹсьскꙑи|-s---mdpwi:рѹсскомѹ|-s---mdpsi:руску|-p---mgpwi:рѹсьскꙑихъ,роусьскыхъ,роус҃скыхъ|-s---mipwi:рус҃скимъ|-p---mlpwi:роус҃скыхъ|-s---fapsi:русьску,рѹсьскѹ|-s---mlpwi:рѹсьстѣмь|-s---fapwi:роус҃скоую|-s---fdpsi:русьстѣ|-s---flpsi:русьстѣ,рѹсьскѣ|-s---nipwi:русьскымь|-s---fgpsi:русьскы|-p---mnpsi:русскиѣ|-s---napwi:руское,рѹское|-p---mipwi:русскими|-p---flpwi:руских|-s---ndpwi:рѹсскомѹ|-s---mapwi:рѹськыи|-s---fipti:рускою|-p---fnpwi:рускія|-s---ngpwi:рускаго;русьстѣи,русьскѣи,русскѣи,рѹсьскѣи,рѹсьстѣи,рѹсьскои,роусьскои,рустѣи,Руской,русьскои,рускои
2293047;земли;земля;Nb;-s---fd--i;-s---fn--i:землѧ,земля,землꙗ,ȥемлѧ,Земля|-s---fa--i:земьлю|-p---fg--i:земель|-s---fi--i:землею|-p---fd--i:землѧмъ,землꙗмъ,зѣмлꙗмъ,землямъ|-s---fv--i:земле,землѣ|-p---fl--i:землѧхъ|-p---fi--i:землями;земли,землі,землѣ,землї,ȥемли
2293048;Что;чьто;Pi;-s---nn--i;-s---na--i:чьто,цьто,цето,цьтъ|-s---nd--i:чему,чемꙋ,чемѹ,Чему|-s---nl--i:чемъ|-s---ng--i:ч҃его|-s---ni--i:чимъ,чимь;што,что,чьто,Что,цто
2293049;ми;азъ;Pp;1s---md--i;1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fn--i:азъ,аз꙽|1s---fa--i:мѧ|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|3s---fa--i:мѧ|1s---ma--i:мене|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ;ми,мнѣ,мьнѣ,имѧ,мыѣ,мънѣ,мнҍ,мъ]нҍ,мне,моне,имя,мънҍ
2293050;шумить;шумѣти;V-;3spia----i;-sspamn-si:шумѣлъ|3ppia----i:шумятъ|-pppamn-si:шꙋмѧще;шумить
2293051;что;чьто;Pi;-s---nn--i;-s---nd--i:чему,чемꙋ,чемѹ,Чему|-s---nl--i:чемъ|-s---ng--i:ч҃его|-s---ni--i:чимъ,чимь;што,что,чьто,Что,цто
2293052;ми;азъ;Pp;1s---md--i;1s---mn--i:азъ,Азъ,язъ,азʼ,аз꙽,аȥъ|1s---qd--i:мнѣ|1s---fn--i:азъ,аз꙽|1s---fa--i:мѧ|1s---fg--i:мене,меня,мьнь|1s---fl--i:мнѣ|3s---fa--i:мѧ|1s---ma--i:мене|1s---mg--i:мене,менѧ,меня,меия|1s---mi--i:м[ъною|1s---ml--i:мънѣ;ми,мнѣ,мьнѣ,имѧ,мыѣ,мънѣ,мнҍ,мъ]нҍ,мне,моне,имя,мънҍ
2293053;звенить;звьнѣти;V-;3spia----i;no distractor;звенить
2293054;давечя;давеча;Df;---------n;no distractor;давечя
2293055;рано;раныи;A-;-s---napsi;no distractor;рано,Рано
2293056;предъ;прѣдъ;R-;---------n;no distractor;предъ
2293057;зорями;зоря;Nb;-p---fi--i;-s---fn--i:зорѧ|-s---fd--i:зори|-p---fd--i:зорꙗмъ|-s---fa--i:зорю|-s---fl--i:зорѣ|-p---fn--i:зори;зорѧми,зорями
2293058;Игорь;игорь;Ne;-s---mn--i;-s---mg--i:игорѧ,Игоря|-s---md--i:игореви,Игорвеи,Игореви|-s---mi--i:игоремъ|-s---mv--i:Игорю;игорь,Игорь
2293059;плъкы;пълкъ;Nb;-p---ma--i;-d---md--i:полкома|-s---mn--i:полъкъ|-s---ml--i:полку,пълку|-d---mi--i:полкома|-s---ma--i:пълъкъ|-s---mg--i:полка,полку,плъка,пълку,плъку|-s---mi--i:полкомъ|-d---mg--i:полку|-p---mg--i:пълковъ,полковъ,плъковъ|-s---md--i:полку|-p---md--i:полкомъ;полкы,полъкы,полʼкы,плъкы,пълкы,плъки
2293060;заворочаетъ;заворочати;V-;3spia----i;no distractor;заворочаетъ
2293061;жаль;жаль;Nb;-s---fn--i;no distractor;жаль,жал
2293062;бо;бо;Df;---------n;no distractor;бо
2293063;ему;и;Pp;3s---md--i;3s---mg--i:него,нѣго,нево,негѡ,нѣво,нѥго,ѥ]го|3p---ml--i:нихъ,нихʼ,них҃|3p---md--i:им же|3s---ma--i:нь,не,и҃|3s---mi--i:нимъ,немъ,нимь,нїмь,ним꙽,дним,нимо|3p---fa--i:нѣ|3s---na--i:е же|3p---mg--i:нихъ,нїхъ,нихʼ|3p---ma--i:ихъ|3s---fl--i:неи,ней,нѥи,нѣи|3s---fi--i:нею,нѣю,нѥю|3p---mi--i:ними.|3p---fg--i:нихъ|3p---ng--i:ихъ|3d---ma--i:нѧ|3d---md--i:нима|3s---ng--i:него|3s---fg--i:нея,неꙗ,неѣ,нее,нѥꙗ,неи|3s---fa--i:ню|3s---fd--i:неи,нѥи|3s---ml--i:немь,немъ,нѣмь,нѣмъ,ньмь,нѥмь,немʼ,нем҃|3d---mi--i:нима|3d---mg--i:нее,нею|3p---fl--i:нихъ|3s---ni--i:имь,имъ|3p---fd--i:нимъ|3p---fi--i:ними|3p---nl--i:нихъ|3p---na--i:ѧ,ꙗ|3s---nl--i:немъ,немь,нѥмь|3p---nd--i:нимъ|3p---ni--i:ими|3s---nd--i:емѹ;емоу,ему,нему,емѹ,ѥму,нѣму,ѥмѹ,немѹ,ем,ѥмȣ,нѥмѹ,емȣ,немȣ,нѥмо,емꙋ,ємꙋ,немꙋ,мꙋ,єму,ѥмоу,нѣмѹ,нѣмꙋ,емо,немо,му
2293064;мила;милыи;A-;-s---mgpsi;-s---mnpwi:милыи,милои|-s---fnpwi:милаꙗ,мїлаꙗ,милаѧ|-s---mapsi:милъ|-s---nnpsi:мило|-s---nnpwi:милое|-s---mgpwi:милаго|-p---mnpwi:милые|-s---mdpwi:милому|-s---fgpwi:милое,милыя|-p---fgpwi:милыхъ;мила
2293065;брата;братъ;Nb;-s---mg--i;-s---mn--i:братъ,брат҃|-s---ma--i:братъ|-s---md--i:҅брату҆|-s---mi--i:братомъ,братомь,братъмь,брат҃мь|-s---ml--i:братѣ|-s---mv--i:брате|-d---md--i:братома|-d---mg--i:брату,братѹ|-d---mi--i:братома,брат҃ма;брата,брат,брта,брат҃,бра,брт҃а
2293066;Всеволода;вьсеволодъ;Ne;-s---mg--i;-s---mn--i:вьсеволодъ|-s---md--i:всеволоду,Всеволоду,всеволодѹ,всѣволодѹ,всеволодо|-s---mi--i:всеволодомъ,всеволодомь|-s---ml--i:всеволодѣ|-s---mv--i:Всеволодѣ,Всеволоде;всеволода,вьсеволода,всевода,всѣволода,Всеволода
2293067;Биша;бити;V-;3paia----i;3ppia----i:бьють,бьютъ,биють|-pupamn-si:бивъше|---u--a--i:битъ,бить,бито|-supafl-si:бивши|-pupamd-si:бившемъ|--pna----i:бити,бить|1dpia----i:бьевѣ|-pupamd-wi:бившимъ|1ppia----i:бьемъ,биѥмъ|-ppppmn-si:бьеми,биѥми|3piia----i:б]ьꙗхуть|-sppamn-si:би[ꙗ|-pppamd-wi:бьющимъ|3saia----i:би|3siia----i:бьꙗшеть|2ppma----i:беите,биите|2spia----i:бїеши|3spia----i:бїетъ,бьетъ,бьѥть,биѥть,бьеть|-sppamd-wi:биющемѹ|-pspamn-si:били|-sspamn-si:билъ|-supamn-si:бив|-pspafn-si:были|1spia----i:бью|-sspann-si:било|-sppafn-si:биющи|-pppamd-si:биющемъ|-sppamg-si:биюща|-sppamd-si:биющю|-suppmn-si:бїенъ|-pppamn-si:бьюще,бьюче,бьючи|-pppafn-si:бьюще|2spma----i:бїи|-puppmg-wi:бьєных҃|-suppmd-si:бьену;биша,Биша
2295027;ся;себе;Pk;3s---qa--i;no distractor;сѧ,с,стѧ,ся,ца,сиѧ,са,сꙗ,сї,ц,ця,cꙗ,с꙽ѧ,шь,се,с҃,сь,стя,сия,си,cя,с꙽я
2293068;день;дьнь;Nb;-s---ma--i;-p---ma--i:д҃нии,дн҃и:|-s---mg--i:д҃не,дн҃е,дн҃и,дн҃я,д҃ни,дн҃і|-p---md--i:дн҃ьмъ,д҃немʼ,дн҃емъ|-p---ml--i:д҃нехъ,д҃ньхъ,дн҃ьхъ,дьньхъ,дн҃ех꙽,дн҃ехъ|-p---mg--i:дн҃евъ|-p---mn--i:д҃нье,дн҃иѥ,дн҃ие,д҃нїе,дн҃їе,дн҃ьѥ|-s---ml--i:дн҃е,дн҃и,дьне,д҃ни|-s---md--i:дн҃еви|-p---mi--i:дн҃ьми|-s---mi--i:дн҃емь,дн҃емъ|-d---ml--i:дн҃ию,дн҃ью|-d---ma--i:дн҃и;дн҃ь,д҃нь,дн҃,день,дн҃ъ,дьнь,д,днь,де,дн҃е,дн,днъ,дне
2293069;биша;бити;V-;3paia----i;3ppia----i:бьють,бьютъ,биють|-pupamn-si:бивъше|---u--a--i:битъ,бить,бито|-supafl-si:бивши|-pupamd-si:бившемъ|--pna----i:бити,бить|1dpia----i:бьевѣ|-pupamd-wi:бившимъ|1ppia----i:бьемъ,биѥмъ|-ppppmn-si:бьеми,биѥми|3piia----i:б]ьꙗхуть|-sppamn-si:би[ꙗ|-pppamd-wi:бьющимъ|3saia----i:би|3siia----i:бьꙗшеть|2ppma----i:беите,биите|2spia----i:бїеши|3spia----i:бїетъ,бьетъ,бьѥть,биѥть,бьеть|-sppamd-wi:биющемѹ|-pspamn-si:били|-sspamn-si:билъ|-supamn-si:бив|-pspafn-si:были|1spia----i:бью|-sspann-si:било|-sppafn-si:биющи|-pppamd-si:биющемъ|-sppamg-si:биюща|-sppamd-si:биющю|-suppmn-si:бїенъ|-pppamn-si:бьюще,бьюче,бьючи|-pppafn-si:бьюще|2spma----i:бїи|-puppmg-wi:бьєных҃|-suppmd-si:бьену;биша,Биша
2295032;ся;себе;Pk;3s---qa--i;no distractor;сѧ,с,стѧ,ся,ца,сиѧ,са,сꙗ,сї,ц,ця,cꙗ,с꙽ѧ,шь,се,с҃,сь,стя,сия,си,cя,с꙽я
2293070;другый;другыи;Mo;-s---ma--i;-s---md--i:другому,дрѹгомѹ|-s---mn--i:другии,другїи,другои,дрꙋгии,дрѹгїи,другыи|-s---mi--i:дрѹгыимь|-s---fl--i:другой,дрѹгои|-s---na--i:дрѹгое,другое,дрѹгоѥ|-s---ml--i:дрѹгомъ|-s---ng--i:дрѹгово,другаго|-s---fg--i:дрѹгои|-p---ma--i:дрѹгїе,дрꙋгїе,другыѣ|-s---mg--i:дроугого|-s---fn--i:другая,дрѹгаа|-s---fd--i:другои,дрꙋгои|-s---fa--i:другую,дрѹгѹю|-p---fa--i:другие|-s---nn--i:дрꙋгое|-s---fi--i:дрꙋгою,дрѹгою|-p---qa--i:дрꙋгїе,дрꙋгїа|-s---nl--i:дрѹгомъ;другии,другой,другои,другїи,дрѹгыи,дрѹгои,дрꙋгїи,другыи,другый
2293071;третьяго;третии;Mo;-s---mg--i;-s---md--i:третьему,третьѥму|-s---fl--i:третьеи|-s---mn--i:третии,третеи,третїи|-s---na--i:третьее,третьїе|-s---fn--i:третьяя|-s---ma--i:третьиї|-s---ml--i:третьемъ|---------n:г҃.и,г.҃е|-p---ma--i:третие|-s---nn--i:третьѥѥ|-s---fa--i:третюю|-p---fg--i:третихъ|-s---nl--i:трете|-s---qa--i:третьии|-s---fi--i:третьею|-s---fg--i:третїѧ|-s---ng--i:третьаго,третьꙗго|-p---fl--i:третьихъ|-s---ni--i:третьимь;третьꙗгѡ,г҃.го,третева,третїѧго,третѧго,третьяго,гго,третияго,третяго
